rate_unemployment,percent_college,percent_married,median_income,percent_lunch
0.079191698525396,0.409133709981168,0.503046127067015,27896.0,0.384428223844282
0.0500936329588015,0.790402647545505,0.691268191268191,61184.0,0.176646706586826
0.113562621674238,0.47892234548336,0.420652173913043,47410.0,0.625
0.165428764348413,0.777777777777778,0.0,24083.0,0.665134979896611
0.0660313138189244,0.665759019741321,0.801959412176347,51026.0,0.234280792420327
0.110556940980881,0.618333333333333,0.403508771929825,29681.0,0.363283416528009
0.0858873841767641,0.43516808274843,0.671174978867287,57843.0,0.509615384615385
0.151214675260288,0.286535303776683,0.651098901098901,44432.0,0.523109243697479
0.0469798657718121,0.749901999215994,0.855614973262032,95428.0,0.0124610591900312
0.134831460674157,0.471966527196653,0.703476482617587,42256.0,0.485013623978202
0.160504201680672,0.466735966735967,0.513392857142857,20838.0,0.709302325581395
0.10873440285205,0.69169404035664,0.291836734693878,27108.0,0.517199017199017
0.105581708137189,0.719308700834327,0.721966205837174,66625.0,0.599415204678363
0.0465328467153285,0.697388632872504,0.949275362318841,100556.0,0.455629909805063
0.100875770353552,0.455592105263158,0.530017152658662,43517.0,0.563694267515924
0.0561685055165497,0.558192955589586,0.571428571428571,53618.0,0.20249653259362
0.130384167636787,0.509090909090909,0.721624850657109,41285.0,0.364312267657993
0.0774550484094053,0.572101544098404,0.831748354059985,72364.0,0.461971830985915
0.206896551724138,0.472006220839813,0.282142857142857,24007.0,0.493688639551192
0.0805053257369334,0.868302566411526,0.694414019715225,70698.0,0.126611957796014
0.26937984496124,0.789772727272727,0.657142857142857,11136.0,0.421908893709328
0.159181636726547,0.542268041237113,0.513457556935818,39080.0,0.405204460966543
0.0398089171974522,0.47363328495404,0.800889877641824,47579.0,0.556985294117647
0.0484154929577465,0.734008683068017,0.69589422407794,49868.0,0.327388535031847
0.201503759398496,0.558244231851435,0.262981574539363,49156.0,0.989473684210526
0.138623326959847,0.175498967653131,0.7215411558669,24009.0,0.565420560747664
0.1010025993316,0.350533195734434,0.617647058823529,50464.0,0.512328767123288
0.0313725490196078,0.428621908127208,0.777165354330709,36657.0,0.307112068965517
0.0922924247436322,0.574084199015856,0.66914710933028,47172.0,0.386773547094188
0.0916808149405773,0.389891696750903,0.622369878183832,40552.0,0.292682926829268
0.113978494623656,0.235436893203884,0.570254110612855,42750.0,0.697105788423154
0.127181077937185,0.741486068111455,0.617964071856287,58935.0,0.331283627978478
0.0811006517016655,0.596893990546928,0.841219768664564,49231.0,0.206106870229008
0.146457441749881,0.327536231884058,0.402138157894737,36046.0,0.51702786377709
0.128571428571429,0.564974010395842,0.452427184466019,40489.0,0.572815533980582
0.160581222056632,0.481143934632307,0.711009174311927,38951.0,0.563380281690141
0.104506232023011,0.608221476510067,0.678986272439282,62063.0,0.644645340751043
0.0515953835709437,0.376739009460211,0.494230769230769,50969.0,0.290519877675841
0.0460565924142083,0.973978735310576,0.635789473684211,65206.0,0.271448663853727
0.0701047542304593,0.462313303230288,0.662741799831791,40713.0,0.215547703180212
0.0988688730624215,0.280655737704918,0.2736009044658,30554.0,0.48780487804878
0.0541901095647024,0.528954625219353,0.644949715784871,54167.0,0.183438155136268
0.0488565488565489,0.759095378564405,0.835205992509363,76250.0,0.334044065387349
0.179899497487437,0.271869639794168,0.419263456090652,35714.0,0.65865992414665
0.118906064209275,0.455917394757744,0.44574780058651,42568.0,0.359516616314199
0.0515492185357828,0.418786199949635,0.733191790516631,41979.0,0.714285714285714
0.0453648915187377,0.915488976823064,0.934801762114537,153983.0,0.0356793743890518
0.100157551204141,0.845911949685535,0.54083885209713,22360.0,0.205648720211827
0.306735751295337,0.608445297504798,0.278776978417266,42628.0,0.958693563880884
0.0716332378223496,0.659107016300496,0.700499168053245,65388.0,0.249855072463768
0.133802816901408,0.52116850127011,0.841656516443362,58750.0,0.257142857142857
0.112178255858625,0.560326579981857,0.891828336272781,59097.0,0.364161849710983
0.0931768158473955,0.303550295857988,0.689839572192513,37917.0,0.354623450905624
0.1525,0.440968718466196,0.654647435897436,33096.0,0.689953810623557
0.236091298145506,0.569117647058824,0.276910435497124,27386.0,0.222883597883598
0.0783187178711823,0.616446955430006,0.66853482786229,47847.0,0.240712074303406
0.0264479410780047,0.642518190446061,0.845903771131339,71719.0,0.191729323308271
0.0842696629213483,0.599399849962491,0.727047146401985,44524.0,0.49079754601227
0.0994736842105263,0.486213687838503,0.710180915218163,53539.0,0.534436191762323
0.164597949271452,0.526205450733753,0.218783351120598,36471.0,0.556675062972292
0.0753538717735221,0.417981072555205,0.568846815834768,46679.0,0.317880794701987
0.123825317855169,0.692132269099202,0.794117647058823,28555.0,0.255014326647564
0.26626111371081,0.278275020341741,0.227867993713986,20049.0,0.901694915254237
0.0805709023941068,0.757871396895787,0.6875,70350.0,0.182011030971574
0.0296108291032149,0.937235271467077,0.950325732899023,117292.0,0.0452775073028238
0.132858837485172,0.488101533580116,0.316167664670659,31862.0,0.321100917431193
0.30650406504065,0.311711711711712,0.0636306924516531,16845.0,0.731305449936629
0.0443877551020408,0.513091641490433,0.599056603773585,36318.0,0.414309484193012
0.0684852002321532,0.173464249748238,0.658238884045336,38367.0,0.735239279055314
0.0949656750572082,0.527724665391969,0.530120481927711,42788.0,0.363265306122449
0.0546534653465347,0.718339836821568,0.688819875776397,60861.0,0.12748171368861
0.0313672008182748,0.765897755610973,0.786060019361084,92930.0,0.202060675443618
0.0587792012057272,0.677451304060746,0.52864044168392,62800.0,0.273250239693193
0.0875160875160875,0.492822966507177,0.713872832369942,40536.0,0.507418397626113
0.0910724985020971,0.515311510031679,0.292307692307692,44836.0,0.990936555891239
0.0348892032060349,0.781777777777778,0.925,44659.0,0.270758122743682
0.13777441332324,0.577739529546758,0.714490674318508,34583.0,0.412650602409639
0.0559249120062573,0.763176895306859,0.871019108280255,91900.0,0.221727515583259
0.0553477935676889,0.931407942238267,0.727272727272727,95714.0,0.855263157894737
0.30226904376013,0.403106009453072,0.372405372405372,18438.0,0.694055944055944
0.114159292035398,0.77027583367641,0.833968012185834,76830.0,0.145022738756948
0.104626334519573,0.342713567839196,0.830188679245283,28090.0,0.738396624472574
0.161254199328108,0.615429573348919,0.358342665173572,48320.0,0.765217391304348
0.099488609948861,0.59775571860164,0.394366197183099,45469.0,0.409722222222222
0.0366468163078333,0.473432055749129,0.853932584269663,56331.0,0.423728813559322
0.0659369298931457,0.532207907596624,0.725288831835687,44470.0,0.396166134185303
0.0966542750929368,0.425940138142748,0.338541666666667,24565.0,0.882276843467012
0.129533678756477,0.495742317660126,0.628875968992248,58468.0,0.307615230460922
0.103933482571154,0.869428750784683,0.860172299536117,131844.0,0.0228758169934641
0.193743693239152,0.431626056688215,0.357206012378426,36481.0,0.95320197044335
0.0578606775789874,0.563553370786517,0.80133779264214,76220.0,0.221820809248555
0.0554894966309948,0.577985219758849,0.420433436532508,34283.0,0.394833948339483
0.100492325514046,0.296498277841561,0.55820348304308,52448.0,0.725418790968682
0.0848849945235487,0.557702630166398,0.695424836601307,53184.0,0.28719723183391
0.136153846153846,0.504342017368069,0.602167182662539,36795.0,0.327205882352941
0.163687676387582,0.645344129554656,0.0948745910577972,20938.0,0.67964824120603
0.0332518337408313,0.32800365463682,0.552511415525114,35701.0,0.830850131463628
0.148022980736735,0.543215405284371,0.48819255222525,37704.0,0.674418604651163
0.0458064516129032,0.538637664567831,0.708333333333333,49924.0,0.310152990264256
0.0391720162452509,0.661451275101639,0.747523709167545,73419.0,0.30514096185738
0.0232067510548523,0.799043062200957,0.760115606936416,100083.0,0.252955082742317
0.146955503512881,0.544333807491702,0.54014598540146,49018.0,0.460587326120556
0.0750865051903114,0.517329093799682,0.596015676028739,61456.0,0.330030959752322
0.0813953488372093,0.647002551020408,0.396911898274296,48778.0,0.35583596214511
0.0662983425414365,0.45203127980164,0.61189698948132,63494.0,0.312646370023419
0.15568570034163,0.677446451070979,0.580099502487562,37185.0,0.0765957446808511
0.118920837770678,0.609305289993627,0.329619312906221,50388.0,0.774774774774775
0.214070351758794,0.459599703484062,0.627596439169139,24527.0,0.445901639344262
0.357879234167894,0.333714285714286,0.115384615384615,23472.0,0.978436657681941
0.0473441108545035,0.37684515195369,0.614467408585056,41043.0,0.404833836858006
0.0569544364508393,0.643729189789123,0.827195467422096,64583.0,0.10880829015544
0.0738800578034682,0.600135089496792,0.796055080014886,64457.0,0.356643356643357
0.0891785640388992,0.610054347826087,0.817595108695652,75716.0,0.201845444059977
0.139636819035692,0.24934725848564,0.540250447227191,27091.0,0.570526315789474
0.118311981914092,0.39911588253868,0.79415501905972,54758.0,0.533333333333333
0.128143133462282,0.529317909852413,0.687819856704197,41410.0,0.247349823321555
0.0511793502447708,0.961977186311787,0.904605263157895,145875.0,0.619277108433735
0.0920096852300242,0.667269439421338,0.702272727272727,58889.0,0.703326544467074
0.0719408337068579,0.88215836262146,0.925798371947401,111228.0,0.146253602305476
0.162225338943431,0.269347168179853,0.631194151096669,33076.0,0.79943661971831
0.0544682857816553,0.643496357960458,0.6038104543234,46554.0,0.364757709251101
0.100944081336238,0.418439716312057,0.526405451448041,42746.0,0.769747899159664
0.0860266159695817,0.714903846153846,0.759521218715996,59410.0,0.717485549132948
0.104215456674473,0.525619834710744,0.578207381370826,23882.0,0.449720670391061
0.0256172839506173,0.817127799736495,0.807774227902023,95625.0,0.0928823826350328
0.0470706059088633,0.729831932773109,0.656353591160221,66378.0,0.225
0.0536600496277916,0.506119951040392,0.761874604179861,43503.0,0.227900552486188
0.174021648626145,0.474587912087912,0.621710526315789,25208.0,0.657258064516129
0.107708836959441,0.393955321944809,0.742130750605327,39489.0,0.494675186368477
0.100517570144375,0.564716720405343,0.823244552058111,52833.0,0.226480836236934
0.150214592274678,0.41769649036085,0.684981684981685,33729.0,0.617142857142857
0.100479424690372,0.844934917940011,0.958791208791209,67369.0,0.831797235023041
0.0481283422459893,0.629433440810686,0.774944071588367,59332.0,0.185106382978723
0.0375642546461052,0.884513274336283,0.646110056925996,46557.0,0.574130567419158
0.0936599423631124,0.427347242921013,0.368207623682076,32354.0,0.797953964194373
0.103578154425612,0.53819683413627,0.852054794520548,41144.0,0.494252873563218
0.110032362459547,0.286249331193151,0.552238805970149,29324.0,0.961832061068702
0.207893529141808,0.360535931790499,0.601748807631161,36468.0,0.0
0.118621603711067,0.580545229244114,0.350762527233115,39375.0,0.45362220717671
0.110018438844499,0.601769911504425,1.0,42981.0,0.150390625
0.0351585014409222,0.764565992865636,0.776570048309179,44896.0,0.18482905982906
0.0876225490196078,0.476950354609929,0.589390962671906,37324.0,0.221917808219178
0.0760190965846493,0.33575677461996,0.67910447761194,43156.0,0.26556543837357
0.0685339690107271,0.620354488279017,0.741830065359477,64750.0,0.266281512605042
0.0611831442463533,0.526824034334764,0.811458333333333,50935.0,0.298994974874372
0.093011035207567,0.503653444676409,0.56,38402.0,0.44478527607362
0.133198789101917,0.751362397820163,0.802881466928618,49432.0,0.759878419452888
0.0542898691226369,0.897023330651649,0.851277372262774,135000.0,0.0727994705493051
0.106542056074766,0.375469336670839,0.228947368421053,29720.0,0.69738219895288
0.0691489361702128,0.538461538461538,0.725919439579685,59485.0,0.212435233160622
0.0388578789179906,0.765095860956818,0.787072243346008,72976.0,0.0894248608534323
0.0638864241348713,0.621517027863777,0.473684210526316,45375.0,0.137096774193548
0.0756543564001434,0.526690391459075,0.578683834048641,66518.0,0.655058043117745
0.0860778443113772,0.779085872576177,0.565693430656934,67972.0,0.17687074829932
0.0731292517006803,0.524695776664281,0.459715639810427,29898.0,0.377137713771377
0.166192373363688,0.358302776322682,0.2944,23750.0,0.462915601023018
0.105030591434398,0.519164955509925,0.73015873015873,62050.0,0.16785079928952
0.193743693239152,0.431626056688215,0.357206012378426,36481.0,0.790262172284644
0.0317622950819672,0.811690468282962,0.776798825256975,70911.0,0.142099056603774
0.0231158961367954,0.61900479616307,0.751099937146449,54818.0,0.304693715194909
0.0480746232958622,0.699066697017983,0.844976076555024,82364.0,0.156424581005587
0.0642410460488914,0.441662493740611,0.566964285714286,42054.0,0.141434262948207
0.142857142857143,0.610725552050473,0.137299771167048,19475.0,0.65625
0.102463405926455,0.621509824198552,0.546511627906977,55495.0,0.282850779510022
0.080592699674738,0.5224863935835,0.819839533187454,67188.0,0.289902280130293
0.0989495086411386,0.540203193033382,0.854460093896714,52853.0,0.270363951473137
0.0859570214892554,0.845243314335818,0.831967213114754,117212.0,0.00990643918547056
0.124047124047124,0.745595353339787,0.805621536025336,57750.0,0.520997920997921
0.0810898475510866,0.514152319813248,0.486472690148035,46738.0,0.372549019607843
0.132682926829268,0.496983408748115,0.45136186770428,35617.0,0.385393258426966
0.0662768031189084,0.720369420215495,0.6976401179941,47132.0,0.431687715269805
0.0516185476815398,0.816744875277846,0.801212257267931,79113.0,0.243564356435644
0.10775613691368,0.671350968351441,0.622532894736842,46386.0,0.476788640087384
0.077752117013087,0.667595818815331,0.75,49280.0,0.204737732656514
0.0462650602409639,0.448702594810379,0.823272727272727,51321.0,0.365724381625442
0.0565195835399108,0.70601959869342,0.809798270893372,94813.0,0.306878306878307
0.1,0.435348837209302,0.635531135531135,22542.0,0.323809523809524
0.0691094619666048,0.383902077151335,0.710112359550562,26906.0,0.481395348837209
0.0482680295286769,0.542898691226369,0.720196353436185,35970.0,0.436981132075472
0.048792270531401,0.502342342342342,0.66578073089701,37180.0,0.631728045325779
0.0622480967308554,0.394387001477105,0.686522262334537,45111.0,0.479553903345725
0.0371009490940466,0.927523727351165,0.947136563876652,100764.0,0.657174762702401
0.136278195488722,0.393470790378007,0.726744186046512,51406.0,0.337408312958435
0.0584795321637427,0.549529359031824,0.51464766429137,35179.0,0.383167220376523
0.0970149253731343,0.328385899814471,0.640625,28321.0,0.41967044284243
0.236474694589878,0.260146373918829,0.534653465346535,30247.0,0.801418439716312
0.283538796229152,0.409684857801691,0.523946360153257,46563.0,0.419540229885057
0.065083135391924,0.785198555956679,0.851727982162765,95208.0,0.0807291666666667
0.101465002712968,0.52050919377652,0.601170568561873,44760.0,0.48995983935743
0.212833545108005,0.529515418502203,0.287977632805219,27559.0,0.989208633093525
0.0749756572541383,0.399458972046889,0.567765567765568,35985.0,0.457831325301205
0.146443514644351,0.551115723923197,0.343440233236152,40239.0,0.414652014652015
0.04542626011201,0.569306930693069,0.653658536585366,44831.0,0.262337662337662
0.0214196762141968,0.847365945437441,0.80999528524281,94519.0,0.0674562306900103
0.111111111111111,0.400523560209424,0.659180977542933,29231.0,0.407008086253369
0.0503626107977438,0.62977793957044,0.6,52367.0,0.277008310249307
0.0225364560318162,0.393984962406015,0.714104996837445,46012.0,0.315875613747954
0.127978817299206,0.435794834485267,0.754746835443038,41221.0,0.408510638297872
0.0746606334841629,0.656727828746177,0.589779985805536,49427.0,0.364532019704433
0.141831238779174,0.507083181983291,0.574803149606299,46368.0,0.496350364963504
0.193798449612403,0.581016949152542,0.510178117048346,40179.0,0.589588377723971
0.0462317922735909,0.847838293093768,0.632183908045977,45949.0,0.367720465890183
0.0505952380952381,0.881721890277023,0.866426756985605,120262.0,0.0683875293328864
0.046681664791901,0.933438155136268,0.96767874632713,163068.0,0.0270562770562771
0.118203309692671,0.380859375,0.403895438236802,17366.0,0.520880107768298
0.0454128440366973,0.535380507343124,0.714563106796116,45045.0,0.271341463414634
0.0992248062015504,0.312962962962963,0.648214285714286,40208.0,0.251012145748988
0.0410504074856625,0.612351805900193,0.642706131078224,56133.0,0.615452930728242
0.061101243339254,0.43497199751089,0.778267254038179,50987.0,0.259319286871961
0.0637311703360371,0.523653395784543,0.745070422535211,50256.0,0.41025641025641
0.0816326530612245,0.517575322812052,0.634865568083261,31567.0,0.672680412371134
0.126815101645692,0.202702702702703,0.450079239302694,26838.0,0.994232155731795
0.0697206703910614,0.911990776325903,0.917891097666379,92019.0,0.868894601542416
0.125428711415973,0.519480519480519,0.739130434782609,58648.0,0.317647058823529
0.120207927225471,0.520297312750143,0.553679131483715,32634.0,0.659317211948791
0.104116222760291,0.427375971309026,0.658777120315582,36694.0,0.321259842519685
0.0703156212544946,0.907309721175584,0.970034843205575,120750.0,0.0491803278688525
0.0777738137709597,0.856048166392994,0.971876690102758,91225.0,0.588555858310627
0.092478421701603,0.511270491803279,0.803571428571429,48450.0,0.37344398340249
0.0801551389786684,0.725631768953069,0.854243542435424,73707.0,0.219426974143955
0.0362708221386351,0.749200098449422,0.819128787878788,58446.0,0.293853073463268
0.175921812527765,0.419551160136934,0.518518518518518,41853.0,0.590011614401858
0.10043431053203,0.659485023646873,0.841904761904762,44286.0,0.382685686178062
0.0260021668472373,0.608414239482201,0.683908045977011,35125.0,0.732346241457859
0.0672268907563025,0.518051174202594,0.9111328125,57500.0,0.142561983471074
0.158649789029536,0.390139987827145,0.525146198830409,28462.0,0.515912897822446
0.0243661508067172,0.602020202020202,0.633308984660336,44505.0,0.312056737588652
0.282479141835518,0.354314720812183,0.0342679127725857,21512.0,0.997104247104247
0.145052833813641,0.282403433476395,0.477426636568849,31513.0,0.735311227457824
0.0710008554319932,0.515290519877676,0.612540192926045,43347.0,0.443877551020408
0.101890756302521,0.628462273161414,0.437974683544304,64583.0,0.306849315068493
0.240637450199203,0.531974701335207,0.457496136012365,37225.0,0.425641025641026
0.103040540540541,0.442991790817878,0.368351063829787,42403.0,0.808900523560209
0.0926335757192539,0.682363264112314,0.778818022235225,60673.0,0.747637915269735
0.0246913580246914,0.816286960736791,0.783886255924171,74590.0,0.125865051903114
0.0594847775175644,0.474141677531508,0.635238095238095,46083.0,0.290529695024077
0.182579564489112,0.391946308724832,0.496,29621.0,0.46814404432133
0.0896805896805897,0.597473684210526,0.657170923379175,74396.0,0.723830197780994
0.043525571273123,0.884596577017115,0.933928571428571,116719.0,0.096
0.0881595881595882,0.482153306026916,0.63558106169297,44573.0,0.551676933607118
0.0424016282225237,0.580635400907716,0.819444444444444,61512.0,0.142578125
0.0741289844329133,0.388809693513899,0.708802924154737,43108.0,0.473766640563821
0.142040038131554,0.591492776886035,0.745318352059925,47083.0,0.288669950738916
0.112241437775517,0.448906120188313,0.821963394342762,62708.0,0.484764542936288
0.126924521216673,0.64776357827476,0.836990595611285,45954.0,0.200581395348837
0.0277207392197125,0.670743639921722,0.796769851951548,56136.0,0.211111111111111
0.129335976214073,0.260578131545874,0.666932270916335,30830.0,0.416024653312789
0.101440576230492,0.488946015424165,0.605113636363636,37455.0,0.412921348314607
0.0936431989063568,0.44780376497433,0.668263473053892,36811.0,0.465804066543438
0.0403669724770642,0.829471733086191,0.898412698412698,80139.0,0.528047868362004
0.166360294117647,0.480074142724745,0.386243386243386,29283.0,0.441212121212121
0.188075618031992,0.361153262518968,0.303086997193639,25476.0,0.238434163701068
0.0423162583518931,0.348819497334349,0.760315533980582,40465.0,0.456140350877193
0.124028387968908,0.389159561510353,0.602141680395387,43882.0,0.701822916666667
0.0174698795180723,0.932907348242812,0.81616982836495,97018.0,0.0
0.0286168521462639,0.598670293139921,0.833718244803695,71168.0,0.139072847682119
0.111334506157326,0.548174219093709,0.517490082942661,45197.0,0.439013650374284
0.062015503875969,0.36864406779661,0.333333333333333,23973.0,0.727187206020696
0.0365135453474676,0.624550898203593,0.579710144927536,46192.0,0.425953079178886
0.0428626100267891,0.746965098634294,0.483617300131062,56929.0,0.185414091470952
0.136012364760433,0.610215053763441,0.49160447761194,44120.0,0.422421142369991
0.0244590780809031,0.532359081419624,0.8125,50179.0,0.796407185628742
0.239393939393939,0.411674347158218,0.554980595084088,27227.0,0.766009852216749
0.0764790764790765,0.409638554216867,0.307359307359307,35167.0,0.359913793103448
0.100479424690372,0.844934917940011,0.958791208791209,67369.0,0.992753623188406
0.13016157989228,0.493880489560835,0.760526315789474,58512.0,0.263313609467456
0.0287625418060201,0.796290162305399,0.268103448275862,60376.0,0.304012345679012
0.0703125,0.749038461538462,0.940677966101695,66458.0,0.425143629604596
0.0423921271763815,0.636363636363636,0.870967741935484,60927.0,0.192073170731707
0.118429807052562,0.425192193968066,0.774577954319762,39591.0,0.530612244897959
0.289500509683996,0.515583259127337,0.292119565217391,18732.0,0.730275229357798
0.0744849445324881,0.555855855855856,0.609137055837564,29034.0,0.35933147632312
0.038483630097645,0.45420054200542,0.789473684210526,42692.0,0.259574468085106
0.0327790973871734,0.620720720720721,0.720119521912351,55286.0,0.225666906993511
0.0809435707678076,0.551401869158878,0.563577586206897,37435.0,0.271375464684015
0.0421940928270042,0.886940298507463,0.768224299065421,106938.0,0.0888888888888889
0.0954645208485735,0.750640790919077,0.412151067323481,54513.0,0.848993288590604
0.0414694613477575,0.850507099391481,0.955156950672646,133306.0,0.187878787878788
0.0435525192143467,0.833130328867235,0.524247491638796,48618.0,0.37636761487965
0.0289855072463768,0.632642748863062,0.794181034482759,60776.0,0.170886075949367
0.041687849517031,0.66324200913242,0.405292479108635,35142.0,0.238385893523228
0.0559883154819864,0.308186195826645,0.777777777777778,42892.0,0.35042735042735
0.17750257997936,0.594296228150874,0.513677811550152,41971.0,0.265407554671968
0.0685071574642127,0.411819887429644,0.605128205128205,45938.0,0.40034965034965
0.0398126463700234,0.608050847457627,0.870392390011891,62994.0,0.0724043715846995
0.0367071524966262,0.917611663966674,0.772540983606557,73058.0,0.332988624612203
0.177024482109228,0.394437420986094,0.374407582938389,25094.0,0.804034582132565
0.0792682926829268,0.409090909090909,0.605769230769231,40972.0,0.259398496240602
0.0596270028894142,0.655817174515235,0.763809523809524,69082.0,0.134028294862249
0.0344526820758831,0.603938730853392,0.817712811693895,66667.0,0.209756097560976
0.0845858091576372,0.572932330827068,0.511578947368421,40265.0,0.410058027079304
0.0321897501058873,0.725637808448348,0.610541727672035,46641.0,0.687657430730479
0.0572687224669604,0.510385756676558,0.681022880215343,56191.0,0.20226843100189
0.0714285714285714,0.6044703595724,0.803435114503817,36875.0,0.548409893992933
